id	created_at	text	is_retweet	retweet_created_at	retweet_count	user_id	user_name	user_screen_name	user_created_at	user_followers_count	user_statuses_count	user_location	user_desc
1056981906615648256	Mon Oct 29 18:51:38 +0000 2018	RT @christinawilkie: Sanders: Trump spends every single minute of every single day working to protect Americans. New reporting from Pol…	1	Mon Oct 29 18:41:07 +0000 2018	226	233973925	Eddie Gonzalez	rubrics4life	Tue Jan 04 15:13:51 +0000 2011	981	33180	Washington, DC	Tweeting on #science, #scifi, #scuba, #food, #travel, #conservation, & #politics. Small business owner. Divemaster. Spiceblender. Tweets are mine. RTs maybe.	
1056981906447892483	Mon Oct 29 18:51:38 +0000 2018	RT @CillizzaCNN: Sarah Sanders just said that Trump got elected by an overwhelming majority of 63 million Americans. Hillary Clinton got…	1	Mon Oct 29 18:51:13 +0000 2018	491	20014623	David Harris	davharris	Tue Feb 03 23:47:31 +0000 2009	2747	28836	Boston	Managing news editor @CRN, covering the world of tech. Fan of good food, journalism and the internet. Formerly @bosbizjournal.	
1056981906187739136	Mon Oct 29 18:51:38 +0000 2018	RT @awakening_is: Voted #Democrat in 2016 but was willing to give Cinnamon Hitler a chance after the inauguration. Then he blew it again of…	1	Sat Oct 27 19:23:12 +0000 2018	18	1242307801	Book um Dano	Dano73Nita	Mon Mar 04 21:54:18 +0000 2013	4493	26354		I book it as I see it; it’s about the truth & the Rule of Law for all 🇺🇸#TheResistance #StrongerTogether #FBR #Resist #PurgeTraitors #Vote2018 #FuckMoronTrump	
1056981906116403200	Mon Oct 29 18:51:38 +0000 2018	RT @rbaker65708: This is just A small bit of what Trump has done. He’s been screwing the public for years. Just check into one of his hotel…	1	Mon Oct 29 18:10:33 +0000 2018	2	3017400805	Leticia Lopez	Leticia17922167	Thu Feb 12 12:34:32 +0000 2015	5672	232983		Retired nurse, From CA. Democrat. HRC, THE PEOPLE'S PRESIDENT 💖. NOT MY PRESIDENT. Never Bernie.	
1056981906057805824	Mon Oct 29 18:51:38 +0000 2018	RT @JaxAlemany: .@PressSec just denied that Trump is placing blame on the media for the recent acts of domestic terrorism... https://t.co/2…	1	Mon Oct 29 18:36:54 +0000 2018	786	218950561	Tom	tommo_tv	Tue Nov 23 15:10:13 +0000 2010	210	3153	London, UK	Developer of Telly Shows. Haver of Opinions. Unhappy in both planes and boats.	
1056981906045100032	Mon Oct 29 18:51:38 +0000 2018	RT @OKardashWest: RayJ said here that @kanyewest meeting with Prez Trump was a big opportunity to make change happen which is also a huge r…	1	Sun Oct 28 09:32:02 +0000 2018	1282	738190255	BOHIKA	JayMills45	Sun Aug 05 07:34:59 +0000 2012	321	15655	CA		
1056981905541918720	Mon Oct 29 18:51:38 +0000 2018	RT @jidk1187: I’m a white male Christian Army veteran and I’m calling this last week’s activities what they are: white nationalist terroris…	1	Sun Oct 28 23:07:52 +0000 2018	1228	2473105433	Jonny Larsson	JonnySolstickan	Thu Apr 10 04:02:36 +0000 2014	452	23107		Swedish nurse 👨‍⚕️ special interest. American politics. it’s horror, comedy and absurd at the same time.	
1056981905441202176	Mon Oct 29 18:51:38 +0000 2018	RT @bjcreigh: Trump continues to incite anger against the Press calling them the Enemy of the People.We’re sending 5k troops to the borde…	1	Mon Oct 29 17:09:04 +0000 2018	452	796033080893050882	USS London 🍊=💩😲👎	openpodbaydoor_	Tue Nov 08 16:54:10 +0000 2016	7820	214924	London, England	What did YOU say? I have 2 enter summary of myself?Well.. 🍻⚽⛷🎧💻🎬Remainer against brexit liesPart of worldwideResistance against 🍊🤡 & traitorous GOP	
1056981905353199625	Mon Oct 29 18:51:38 +0000 2018	RT @LeoShane: Asked if Trump is considering suspending the Posse Comitatus Act to allow the military to enforce immigration laws on US soil…	1	Mon Oct 29 18:39:40 +0000 2018	35	22054765	Chase Teeples	nchaseteeples	Thu Feb 26 20:10:53 +0000 2009	908	79924	Tennessee, USA	Former judicial clerk (6th Cir./E.D. Ky.) & civil rights attorney now in private sector. Views my own. Lots of tweets a/b law & politics. RTs not endorsements.	
1056981905340620800	Mon Oct 29 18:51:38 +0000 2018	Watch Live As The Trump of Brazil is Elected, Globalist Merkel is Out, Signaling a Populist Red Wave In 8 Days https://t.co/wSgPX9XScj	0		0	4126590760	Andrew Macnair	macnair_andrew	Fri Nov 06 11:41:30 +0000 2015	274	33683			
1056981905197928448	Mon Oct 29 18:51:38 +0000 2018	RT @TopRopeTravis: Holy false flag, Batman!Trump is sending 5,000 troops to the US/Mexican border instead of the 800 he initially ordered…	1	Mon Oct 29 16:07:45 +0000 2018	4089	851957238419902464	Rand Paul's neighbour	Johanvanderslam	Wed Apr 12 00:36:49 +0000 2017	1097	19550	Latin America	PhD MBA Economist Investment Banker Oil & Gas Latin America specialist. All my tweets are IMVHO. I am not looking for followers	
1056981905101459458	Mon Oct 29 18:51:38 +0000 2018	Never understood the Progressive Jewish community &amp; Jewish Celebrities. They adore Obama who set up the destruction… https://t.co/YwGPKaI3iU	0		0	382252575	lucmpaquin	lucmpaquin	Thu Sep 29 19:03:52 +0000 2011	249	9278		Proud US legal immigrant & citizen. Living the American Dream. Worked hard putting ourselves through College & building our wealth, w/out any government help.	
1056981904971390976	Mon Oct 29 18:51:38 +0000 2018	@FoxNews @PressSec @POTUS Of course Jim Acosta @CNN is one of the so-called reporters President Trump refers to as… https://t.co/thGdvu0C54	0		0	702927351294795778	Bruce Allen	foppishopine	Thu Feb 25 18:45:15 +0000 2016	46	3151			
1056981904862445568	Mon Oct 29 18:51:38 +0000 2018	RT @ChrisMurphyCT: The final stretch:GOP is going to BEG the media to start covering the caravan again, 900 miles away, with dwindling nu…	1	Sun Oct 28 23:11:02 +0000 2018	4736	3128982433	Raymon Bruno	Ray15981641	Thu Apr 02 04:40:25 +0000 2015	2523	86703	Queens, NY	NYc Marathon runner 19 straight from 1982 to 2001.  Dogs haved passed away, I dedicated profile in their memory.	
1056981904740601856	Mon Oct 29 18:51:38 +0000 2018	@PressSec @realDonaldTrump @POTUS Trump is NOT WANTED in Pittsburgh. Why does he insist on going there?	0		0	30549893	linda goldstone	altakaker	Sat Apr 11 23:23:19 +0000 2009	22	1516			
1056981904430428162	Mon Oct 29 18:51:38 +0000 2018	@PressSec we are under the obama economy not trumps. What trump says is reported. What he says is negative and lack… https://t.co/XobkhA0ZKQ	0		0	408915161	mbberryfarm	5876M	Thu Nov 10 01:54:16 +0000 2011	88	19600	MI - born in Brooklyn NY 1958	I am a women wife mother urban 🚜 farmerProfile pic: Nicola Sacco and Bartolomeo Vanzetti fought against Wilsons violent and oppressive government.	
1056981904266747904	Mon Oct 29 18:51:38 +0000 2018	RT @MrFilmkritik: Just to be clear, Andrew Gillum didn't steal anything. He's not a thief.Trump is the one who paid $25M to students he r…	1	Mon Oct 29 18:11:56 +0000 2018	247	323644059	☠️MamaSkullz☠️	mamaskullx3	Sat Jun 25 05:13:12 +0000 2011	96	2089	Casa de Skullbash del Norte 	Upon the sands of apathy, bleach the bones of the victor... who paused to rest. VOTE BLUE. Now is the time... It really is that simple. 🗳🇺🇸🗳🇺🇸🗳🇺🇸🗳🇺🇸	
1056981904224858112	Mon Oct 29 18:51:38 +0000 2018	RT @mikandynothem: Angela Merkel announces she will step down. I don't think Trump will lose any sleep over it. Greman Hillary and her Part…	1	Mon Oct 29 14:43:07 +0000 2018	846	885819522413981697	CLDsavedbygrace	LouDeyoung	Fri Jul 14 11:13:26 +0000 2017	3541	79792		A born again Christian. A conservative who loves President Trump and his family. Pro military and pro Israel. Back the Blue!!MAGA!!!	
1056981904136724480	Mon Oct 29 18:51:38 +0000 2018	RT @paulkrugman: When Trump calls for more use of the death penalty, remember that he placed full-page ads in newspapers calling for the ex…	1	Mon Oct 29 16:03:07 +0000 2018	875	196182278	debbie martinsen	WCaddict	Tue Sep 28 14:41:32 +0000 2010	1573	179447	  Mesa, AZ 	Mother. Grandmother. Former Republican. #environment #education #equalrights #animalwelfare	
1056981904019218432	Mon Oct 29 18:51:38 +0000 2018	RT @MrFilmkritik: On the same day Trump tweets that Andrew Gillum is a thief and the media is the enemy of the people, Trump's whole fa…	1	Mon Oct 29 17:24:10 +0000 2018	733	89769159	Lorraine Evanoff	levanoff	Fri Nov 13 19:06:43 +0000 2009	4028	7161	Los Angeles	Author award-winning #spy  #Thriller Foliage @Louisemoscow  https://t.co/5xY14uVvmg, left-handed #Gemini, Chicago, Paris, LA, @DePaulU alum	
1056981903662899202	Mon Oct 29 18:51:38 +0000 2018	RT @RVAwonk: Sarah Sanders falsely tells reporters: The President is not placing blame (for violent attacks).*Actually*: Trump assigned…	1	Mon Oct 29 18:43:29 +0000 2018	520	777623862771060736	theyounghag	TheYoungHag	Sun Sep 18 21:42:31 +0000 2016	204	41844	Florida	I like the word cunt. So sue me.	
1056981903662702592	Mon Oct 29 18:51:38 +0000 2018	RT @ReignOfApril: The 53% of white women who voted for Trump are idiots. I won’t be entertaining comments on this matter.	1	Mon Oct 29 17:30:14 +0000 2018	1038	990407462120558592	GlobalCitizen 🌎🌍🌏	AntiBullying108	Sun Apr 29 01:48:34 +0000 2018	3629	20945		Supporter of #MarchForOurLives , seeker of Positive Progressive change Believer of Satyameva Jayate which means The Truth always Triumphs!!!  #NEVERAGAIN🌎🌍🌏	
1056981903469957120	Mon Oct 29 18:51:38 +0000 2018	He'll face a bit of opposition, but President Trump is coming to Pittsburgh on Tuesday to grieve with the communi… https://t.co/RvzDSRmw1P	0		3	263433398	Julian Routh	julianrouth	Thu Mar 10 01:25:10 +0000 2011	26916	19137	Pittsburgh, PA	Political reporter. Pittsburgh Post-Gazette. Say hi: jrouth@post-gazette.com	
1056981903364972547	Mon Oct 29 18:51:38 +0000 2018	RT @SteveSchmidtSES: Trump has called the FREE PRESS “enemies of the people” AFTER the attempted BOMBING of CNN.  He is literally daring so…	1	Mon Oct 29 17:42:21 +0000 2018	14207	445689059	Jody Goldenfield	truth2beingfit	Sat Dec 24 18:38:43 +0000 2011	4582	86649		*Fitness/weightlifting 40 yrs 💥I LIVE it, not just talk🏋️‍♀️60 Yrs Young 🙌Life long Weight Loss Expert 💖 @essential-oxygen ambassador. 20% discount, truth20	
1056981903046205440	Mon Oct 29 18:51:38 +0000 2018	To blame the media for violence that Trump has encouraged is insaneass holes are coming out of the wood works with… https://t.co/xYSgEVcSMh	0		0	52507441	Wizard	Fotoartiste	Tue Jun 30 20:19:53 +0000 2009	120	25587	San Francisco	Artist & AromatherapistInterests are Peace, Environment & Political Activism	
1056981903025340422	Mon Oct 29 18:51:38 +0000 2018	#Trump Lawsuit Depicts Trump and Family as 'Racketeering Enterprise That Defrauded Thousands of People' https://t.co/U7Z4bxMdnN	0		0	213135744	❄M.H.❄ www.needtoimpeach.com	MHallmark11	Mon Nov 08 02:06:33 +0000 2010	390	3041		Openly G to the AY writer artist	
1056981903016845313	Mon Oct 29 18:51:38 +0000 2018	RT @TalbertSwan: Picture taken a Halloween celebration in Owensboro Kentucky...Heil Trump!America circa 2018 https://t.co/o328OXLJmK	1	Mon Oct 29 17:58:24 +0000 2018	31	2823162631	☥ ℕ𝕀𝕂𝕂𝕀 𝕠𝕗 𝕎𝔸𝕂𝔸ℕ𝔻𝔸☥	HeyNikki1	Sun Sep 21 01:24:24 +0000 2014	10088	159781	𝕎𝔸𝕂𝔸ℕ𝔻𝔸 𝔽𝕆ℝ𝔼𝕍𝔼ℝ! 🌍	Vote. Organize. March. Protest. Boycott. #Resist #FreeTheChildren #FamiliesBelongTogether #EndFamilyDetention #BlueWave #VoteBlue #MagicResistance ✨#BlessedBe✨	
1056981902802989062	Mon Oct 29 18:51:38 +0000 2018	RT @washingtonpost: Trump calls Florida Democratic gubernatorial candidate Andrew Gillum a thief without citing evidence https://t.co/KS8…	1	Mon Oct 29 16:04:56 +0000 2018	255	2913218229	Leonard Ortega	Hanto38Le	Wed Dec 10 04:57:46 +0000 2014	1089	45959	Florida, USA	A disabled veteran. Proud  father..#Guncontrol. #Resistance..I believe in a living wage.22 Veterans commit suicide every day please let's not forget.	
1056981902693928963	Mon Oct 29 18:51:38 +0000 2018	@EdwardTHardy @4everNeverTrump Eric Trump was dropped on his head as an infant	0		0	262304079	November is coming	sadiesocksjake	Mon Mar 07 19:59:13 +0000 2011	291	13457	United States	Today is only one day in all the days that will ever be. But what will happen in all the other days that ever come can depend on what you do today.	
1056981902165458944	Mon Oct 29 18:51:37 +0000 2018	@KyTodayEditor @POTUS @realDonaldTrump @GovMattBevin BREAKING: A civil RICO suit has been brought against The Trump… https://t.co/9m7yZotdVW	0		2	15529964	Concetta	conbontalk	Tue Jul 22 12:48:47 +0000 2008	293	8539	Boston	Senior citizen	
1056981901993541632	Mon Oct 29 18:51:37 +0000 2018	RT @aliasvaughn: In Attempt To Bribe The Electorate, Trump Calls For Tax Cut Just Before Electionvia @highbrow_nobrow https://t.co/gfrV…	1	Sun Oct 28 21:42:55 +0000 2018	28	827301101233909760	Doug Hill	RussiaEnemy1	Thu Feb 02 23:42:07 +0000 2017	3404	3311		Horrific week. Thanks to Trump and GOP enablers. Eyes on the Prize. The tipping point is in sight--Nov. 6. VOTE BLUE! VOTE BLUE! VOTE BLUE!	
1056981901586644993	Mon Oct 29 18:51:37 +0000 2018	RT @FiveRights: Pres Obama,Next time you speak in public please explain this:For 5 yrs you told us ISIS could not be stopped, couldn't ev…	1	Mon Oct 29 17:05:54 +0000 2018	5215	1039154603185594368	MakeTheLieBigEnough	lie_make	Mon Sep 10 14:12:18 +0000 2018	359	7712	Timbuktu	#Nationalist #MAGA.  #Constitutionalist #HaterOfHypocrisy  #Police #Military #Flag #1A #2A	
1056981901557354497	Mon Oct 29 18:51:37 +0000 2018	RT @MEPFuller: Reminder that a man walked into a newsroom this year and killed five reporters, that a foreign government recently murdered…	1	Mon Oct 29 12:50:58 +0000 2018	6643	754435927	Justin Monaco-Barnes	JMonacoBarnes	Mon Aug 13 04:40:11 +0000 2012	592	1412	Hamilton	@THouseStudios🍋 | Time flies like an arrow; fruit flies like a banana🍌	
1056981901305503744	Mon Oct 29 18:51:37 +0000 2018	RT @TheRickyDavila: Lynnette Lederman, former President of Pittsburgh's Tree of Life Synagogue: I do not welcome trump to my city... He is…	1	Mon Oct 29 17:47:42 +0000 2018	952	925787970111660032	🇺🇸🌊  Susan James  💙🌎	sbjames2327	Wed Nov 01 18:13:47 +0000 2017	2859	34805	CA 🇺🇸	Enthusiasm is common. Endurance is rare.🇺🇸 🌊  Citizen of The 🌎  Tolerance, Peace, Environment I #Resist -all things 45 ☢️	
1056981901137735680	Mon Oct 29 18:51:37 +0000 2018	RT @RVAwonk: Sarah Sanders falsely tells reporters: The President is not placing blame (for violent attacks).*Actually*: Trump assigned…	1	Mon Oct 29 18:43:29 +0000 2018	520	774689925820063744	Alice Marie De Leon	alicemaried2	Sat Sep 10 19:24:06 +0000 2016	107	13590			
1056981901137694720	Mon Oct 29 18:51:37 +0000 2018	RT @foxandfriends: “He should be ashamed of himself” -@TheOfficerTatum fires back at Al Sharpton for calling Trump’s Young Black Leadership…	1	Mon Oct 29 14:55:59 +0000 2018	6980	2355572143	Shadow	shadowmusics	Sat Feb 22 01:13:35 +0000 2014	163	5238		your not better then me. just happier then me	
1056981901129351168	Mon Oct 29 18:51:37 +0000 2018	RT @BreitbartNews: While Hillary Clinton viewed us as 'super predators,' while CNN views us as 'token negros who don't read,' Donald Trump…	1	Mon Oct 29 16:30:05 +0000 2018	9738	822400398	Jade	PoliticlyJaded	Fri Sep 14 00:23:01 +0000 2012	1391	50470	Corner of Walk & Don’t Walk!	🇺🇸Retired Army | NRA Life Member | FNRA Volunteer #backtheblue	
1056981901062426624	Mon Oct 29 18:51:37 +0000 2018	RT @EdwardTHardy: Eric Trump on Donald Trump: He's fought. He's had backbone. He's gone to warWhat war? Donald Trump didn't fight in Vi…	1	Mon Oct 29 17:25:00 +0000 2018	3345	325322643	Avocams	avocams	Tue Jun 28 03:17:24 +0000 2011	1812	86573	world citizen	Progressive, Grandmother, travel bug.	
1056981900970070016	Mon Oct 29 18:51:37 +0000 2018	@RBReich Gotta love Trump tossing around terms like obstructionist especially considering how the Republicans mad… https://t.co/V8YrXXwAjb	0		0	2377340808	Ben	ben_bermuda	Fri Mar 07 16:23:48 +0000 2014	20	1314			
1056981900886245376	Mon Oct 29 18:51:37 +0000 2018	RT @PoliticusSarah: Sarah Huckabee Sanders doubles down with how the media blamed her and Trump so all of this violence is their fault. T…	1	Mon Oct 29 18:34:29 +0000 2018	17	75175465	Shiva	shivabeach	Fri Sep 18 02:08:33 +0000 2009	2944	82581		If I like a tweet, I retweet it first, then like it. Herbs, 5.0 Mustangs, Pumpkins, Coding and Freedom I block people who buy my twitter ID	
1056981900869468162	Mon Oct 29 18:51:37 +0000 2018	RT @PurlLeslie: @LifeNewsHQ @Alyssa_Milano @NARAL Statistics. Facts. If that matters to Trump's #MAGAmob. This does not even cover after…	1	Fri Oct 26 19:11:06 +0000 2018	1	1054231747297243136	VoteRepublicanSaveUSAMAGA	VUsamaga	Mon Oct 22 04:43:30 +0000 2018	16	379			
1056981900814888961	Mon Oct 29 18:51:37 +0000 2018	TRUMPS NOT CAPABLE OF BEING A LEADER, IF TRUMP WANTS TO HELP THE AMERICAN PEOPLE THEN HE SHOULD. ( DROP FUCKING DEA… https://t.co/5q2dGzVCNW	0		0	947858675137474560	LIE DETECTOR PROTECTOR	GAMARAZOR1	Mon Jan 01 15:54:53 +0000 2018	87	6637	Toms River, NJ	I'M proud to be a trump hater,The Resistance,Move on,indivisible I deal in facts,I block those who don't(life's too short to waste on trump supporters!)	
1056981900793864194	Mon Oct 29 18:51:37 +0000 2018	RT @maskedscheduler: President Obama should go to Pittsburgh at the same time our punisher is expected to arrive so a real President can co…	1	Mon Oct 29 18:50:09 +0000 2018	1	66943273	Bitter Script Reader	BittrScrptReadr	Wed Aug 19 07:53:52 +0000 2009	44990	136171	Los Angeles	Former script reader, current not-bitter writers’ assistant. Here to save writers from their mistakes. Author of MICHAEL F-ING BAY https://t.co/xAWrn54dZ1	
1056981900777054208	Mon Oct 29 18:51:37 +0000 2018	RT @christinawilkie: Sanders:  Trump is only referring to certain journalists who he thinks are the enemy of the people, but Sanders won'…	1	Mon Oct 29 18:45:43 +0000 2018	158	828073846011949056	Jaina Solo	Jaina_Solo_85	Sun Feb 05 02:52:44 +0000 2017	991	124065		Resist, Insist, Persist, Enlist - Stand up and be counted for our country, for a free world.  90% US Political,10% Cute or Cool Random Stuff, 99.99% Re-tweets.	
